codigo_fake	codigo	descricao	data_inicio_fake	data_inicio	data_fim_fake	data_fim
2101800	2101800	Partes e acessórios de máquinas e aparelhos de impressão por meio de blocos, cilindros e outros elementos de impressão da posição 8442 e de outras impressoras, máquinas copiadoras e telecopiadores (fax), mesmo combinados entre si	1012018	01012018		
2101900	2101900	Máquinas de lavar roupa, mesmo com dispositivos de secagem, de uso doméstico, de capacidade não superior a 10 kg, em peso de roupa seca, inteiramente automáticas	1012018	01012018		
2102000	2102000	Outras máquinas de lavar roupa, mesmo com dispositivos de secagem, de uso doméstico, com secador centrífugo incorporado	1012018	01012018		
2102100	2102100	Outras máquinas de lavar roupa, mesmo com dispositivos de secagem, de uso doméstico	1012018	01012018		
2102200	2102200	Máquinas de lavar roupa, mesmo com dispositivos de secagem, de uso doméstico, de capacidade superior a 10 kg, em peso de roupa seca	1012018	01012018		
2102300	2102300	Partes de máquinas de lavar roupa, mesmo com dispositivos de secagem, de uso doméstico	1012018	01012018		
2102400	2102400	Máquinas de secar de uso doméstico de capacidade não superior a 10 kg, em peso de roupa seca	1012018	01012018		
2102500	2102500	Outras máquinas de secar de uso doméstico	1012018	01012018		
2102600	2102600	Partes de máquinas de secar de uso doméstico	1012018	01012018		
2102700	2102700	Máquinas de costura de uso doméstico	1012018	01012018		
2102800	2102800	Máquinas automáticas para processamento de dados, portáteis, de peso não superior a 10 kg, contendo pelo menos uma unidade central de processamento, um teclado e uma tela	1012018	01012018		
2102900	2102900	Outras máquinas automáticas para processamento de dados	1012018	01012018		
2103000	2103000	Unidades de processamento, exceto as das subposições 8471.41 ou 8471.49, de unidades de memória da subposição 8471.70, podendo conter múltiplos conectores de expansão, e valor FOB inferior ou igual a US$ 12.500,00, por unidade	1012018	01012018		
2103100	2103100	Unidades de entrada, exceto as classificadas no código 8471.60.54	1012018	01012018		
2103200	2103200	Outras unidades de entrada ou de saída, podendo conter, no mesmo corpo, unidades de memória	1012018	01012018		
2103300	2103300	Unidades de memória	1012018	01012018		
2103400	2103400	Outras máquinas automáticas para processamento de dados e suas unidades leitores magnéticos ou ópticos, máquinas para registrar dados em suporte sob forma codificada, e máquinas para processamento desses dados, não especificadas nem compreendidas em outras posições	1012018	01012018		
2103500	2103500	Partes e acessórios das máquinas da posição 84.71	1012018	01012018		
2103600	2103600	Outros transformadores, exceto os classificados nos códigos 8504.33.00 e 8504.34.00	1012018	01012018		
2103700	2103700	Carregadores de acumuladores	1012018	01012018		
2103800	2103800	Equipamentos de alimentação ininterrupta de energia (UPS ou “no break”)	1012018	01012018		
2103900	2103900	Outros acumuladores	1012018	01012018		
2104000	2104000	Aspiradores	1012018	01012018		
2104100	2104100	Aparelhos eletromecânicos de motor elétrico incorporado, de uso doméstico e suas partes	1012018	01012018		
2104200	2104200	Enceradeiras	1012018	01012018		
2104300	2104300	Chaleiras elétricas	1012018	01012018		
2104400	2104400	Ferros elétricos de passar	1012018	01012018		
2104500	2104500	Fornos de micro-ondas	1012018	01012018		
2104600	2104600	Outros fornos fogareiros (incluídas as chapas de cocção), grelhas e assadeiras, exceto os portáteis	1012018	01012018		
2104700	2104700	Outros fornos fogareiros (incluídas as chapas de cocção), grelhas e assadeiras, portáteis	1012018	01012018		
2104800	2104800	Outros aparelhos eletrotérmicos de uso doméstico - Cafeteiras	1012018	01012018		
2104900	2104900	Outros aparelhos eletrotérmicos de uso doméstico - Torradeiras	1012018	01012018		
2105000	2105000	Outros aparelhos eletrotérmicos de uso doméstico	1012018	01012018		
2105100	2105100	Partes das chaleiras, ferros, fornos e outros aparelhos eletrotérmicos da posição 85.16, descritos nos CEST 21.043.00, 21.044.00, 21.045.00, 21.046.00, 21.047.00, 21.048.00, 21.049.00 e 21.050.00	1012018	01012018		
2105200	2105200	Aparelhos telefônicos por fio com unidade auscultador - microfone sem fio	1012018	01012018		
2105300	2105300	Telefones para redes celulares, exceto por satélite, os de uso automotivo e os classificados no CEST 21.053.01	1012018	01012018		
2105301	2105301	Telefones para redes celulares portáteis, exceto por satélite	1012018	01012018		
2105400	2105400	Outros telefones para outras redes sem fio, exceto para redes de celulares e os de uso automotivo	1012018	01012018		
2105500	2105500	Outros aparelhos telefônicos não combinados com outros aparelhos	1012018	01012018		
2105501	2105501	Outros aparelhos telefônicos	1012018	01012018		
2105600	2105600	Aparelhos para transmissão ou recepção de voz, imagem ou outros dados em rede com fio, exceto os classificados nos códigos 8517.62.51, 8517.62.52 e 8517.62.53	1012018	01012018		
2105700	2105700	Microfones e seus suportes alto-falantes, fones de ouvido, mesmo combinados com microfone e conjuntos ou sortidos constituídos por um microfone e um ou mais alto-falantes, amplificadores elétricos de audiofrequência, aparelhos elétricos de amplificação de som suas partes e acessórios exceto os de uso automotivo	1012018	01012018		
2105800	2105800	Aparelhos de radiodifusão suscetíveis de funcionarem sem fonte externa de energia. Aparelhos de gravação de som aparelhos de reprodução de som aparelhos de gravação e de reprodução de som partes e acessórios exceto os de uso automotivo	1012018	01012018		
2105900	2105900	Outros aparelhos de gravação de som aparelhos de reprodução de som aparelhos de gravação e de reprodução de som partes e acessórios exceto os de uso automotivo	1012018	01012018		
2106000	2106000	Gravador-reprodutor e editor de imagem e som, em discos, por meio magnético, óptico ou optomagnético, exceto de uso automotivo	1012018	01012018		
2106100	2106100	Outros aparelhos videofônicos de gravação ou reprodução, mesmo incorporando um receptor de sinais videofônicos, exceto os de uso automotivo	1012018	01012018		
2106200	2106200	Cartões de memória (memory cards)	1012018	01012018		
2106300	2106300	Cartões inteligentes (smart cards)	1012018	01012018		
2106400	2106400	Cartões inteligentes (sim cards)	1012018	01012018		
2106500	2106500	Câmeras fotográficas digitais e câmeras de vídeo e suas partes	1012018	01012018		
2106600	2106600	Outros aparelhos receptores para radiodifusão, mesmo combinados num invólucro, com um aparelho de gravação ou de reprodução de som, ou com um relógio, inclusive caixa acústica para Home Theaters classificados na posição 8518	1012018	01012018		
2106700	2106700	Monitores e projetores que não incorporem aparelhos receptores de televisão, policromáticos	1012018	01012018		
2106701	2106701	Projetores capazes de serem conectados diretamente a uma máquina automática para processamento de dados da posição 84.71 e concebidos para serem utilizados com esta máquina	1012018	01012018		
2106800	2106800	Outros monitores capazes de serem conectados diretamente a uma máquina automática para processamento de dados da posição 84.71 e concebidos para serem utilizados com esta máquina, policromáticos	1012018	01012018		
2106900	2106900	Aparelhos receptores de televisão, mesmo que incorporem um aparelho receptor de radiodifusão ou um aparelho de gravação ou reprodução de som ou de imagens - Televisores de CRT (tubo de raios catódicos)	1012018	01012018		
2107000	2107000	Aparelhos receptores de televisão, mesmo que incorporem um aparelho receptor de radiodifusão ou um aparelho de gravação ou reprodução de som ou de imagens - Televisores de LCD (Display de Cristal Líquido)	1012018	01012018		
2107100	2107100	Aparelhos receptores de televisão, mesmo que incorporem um aparelho receptor de radiodifusão ou um aparelho de gravação ou reprodução de som ou de imagens - Televisores de Plasma	1012018	01012018		
2107200	2107200	Outros aparelhos receptores de televisão não dotados de monitores ou display de vídeo	1012018	01012018		
2107300	2107300	Outros aparelhos receptores de televisão não relacionados nos CEST 21.069.00, 21.070.00, 21.071.00 e 21.072.00	1012018	01012018		
2107400	2107400	Câmeras fotográficas dos tipos utilizadas para preparação de clichês ou cilindros de impressão	1012018	01012018		
2107500	2107500	Câmeras fotográficas para filmes de revelação e copiagem instantâneas	1012018	01012018		
2107600	2107600	Aparelhos de diatermia	1012018	01012018		
2107700	2107700	Aparelhos de massagem	1012018	01012018		
2107800	2107800	Reguladores de voltagem eletrônicos	1012018	01012018		
2107900	2107900	Consoles e máquinas de jogos de vídeo, exceto os classificados na subposição 9504.30	1012018	01012018		
2108000	2108000	Multiplexadores e concentradores	1012018	01012018		
2108100	2108100	Centrais automáticas privadas, de capacidade inferior ou igual a 25 ramais	1012018	01012018		
2108200	2108200	Outros aparelhos para comutação	1012018	01012018		
2108300	2108300	Roteadores digitais, em redes com ou sem fio	1012018	01012018		
2108400	2108400	Aparelhos emissores com receptor incorporado de sistema troncalizado (“trunking”), de tecnologia celular	1012018	01012018		
2108500	2108500	Outros aparelhos de recepção, conversão e transmissão ou regeneração de voz, imagens ou outros dados, incluindo os aparelhos de comutação e roteamento	1012018	01012018		
2108600	2108600	Antenas próprias para telefones celulares portáteis, exceto as telescópicas	1012018	01012018		
2108700	2108700	Aparelhos ou máquinas de barbear, máquinas de cortar o cabelo ou de tosquiar e aparelhos de depilar, e suas partes	1012018	01012018		
2108800	2108800	Ventiladores, exceto os de uso agrícola	1012018	01012018		
2108900	2108900	Ventiladores de uso agrícola	1012018	01012018		
2109000	2109000	Coifas com dimensão horizontal máxima não superior a 120 cm	1012018	01012018		
2109100	2109100	Partes de ventiladores ou coifas aspirantes	1012018	01012018		
2109200	2109200	Máquinas e aparelhos de ar condicionado contendo um ventilador motorizado e dispositivos próprios para modificar a temperatura e a umidade, incluídos as máquinas e aparelhos em que a umidade não seja regulável separadamente	1012018	01012018		
2109300	2109300	Aparelhos de ar-condicionado tipo Split System (sistema com elementos separados) com unidade externa e interna	1012018	01012018		
2109400	2109400	Aparelhos de ar-condicionado com capacidade inferior ou igual a 30.000 frigorias/hora	1012018	01012018		
2109500	2109500	Aparelhos de ar-condicionado com capacidade acima de 30.000 frigorias/hora	1012018	01012018		
2109600	2109600	Unidades evaporadoras (internas) de aparelho de ar-condicionado do tipo Split System (sistema com elementos separados), com capacidade inferior ou igual a 30.000 frigorias/hora	1012018	01012018		
2109700	2109700	Unidades condensadoras (externas) de aparelho de ar-condicionado do tipo Split System (sistema com elementos separados), com capacidade inferior ou igual a 30.000 frigorias/hora	1012018	01012018		
2109800	2109800	Aparelhos elétricos para filtrar ou depurar água (purificadores de água refrigerados), exceto os itens classificados no CEST 21.098.01	1012018	01012018		
2109801	2109801	Outros aparelhos elétricos para filtrar ou depurar água	1012018	01012018		
2109900	2109900	Lavadora de alta pressão e suas partes	1012018	01012018		
2110000	2110000	Furadeiras elétricas	1012018	01012018		
2110100	2110100	Aparelhos elétricos para aquecimento de ambientes	1012018	01012018		
2110200	2110200	Secadores de cabelo	1012018	01012018		
2110300	2110300	Outros aparelhos para arranjos do cabelo	1012018	01012018		
2110400	2110400	Aparelhos receptores para radiodifusão, mesmo combinados num mesmo invólucro, com um aparelho de gravação ou de reprodução de som, ou com um relógio, exceto os classificados na posição 8527.1, 8527.2 e 8527.9 que sejam de uso automotivo	1012018	01012018		
2110500	2110500	Climatizadores de ar	1012018	01012018		
2110600	2110600	Outras partes para máquinas e aparelhos de ar-condicionado que contenham um ventilador motorizado e dispositivos próprios para modificar a temperatura e a umidade, incluindo as máquinas e aparelhos em que a umidade não seja regulável separadamente	1012018	01012018		
2110700	2110700	Câmeras de televisão e suas partes	1012018	01012018		
2110800	2110800	Balanças de uso doméstico	1012018	01012018		
2110900	2110900	Tubos e válvulas, eletrônicos, de cátodo quente, cátodo frio ou fotocátodo (por exemplo, tubos e válvulas, de vácuo, de vapor ou de gás, ampolas retificadoras de vapor de mercúrio, tubos catódicos, tubos e válvulas para câmeras de televisão)	1012018	01012018		
2111000	2111000	Aparelhos elétricos para telefonia outros aparelhos para transmissão ou recepção de voz, imagens ou outros dados, incluídos os aparelhos para comunicação em redes por fio ou redes sem fio, incluídas suas partes, exceto os de uso automotivo e os classificados nos códigos 8517.62.51, 8517.62.52 e 8517.62.53	1012018	01012018		
2111100	2111100	Interfones, seus acessórios, tomadas e “plugs”	1012018	01012018		
2111200	2111200	Partes reconhecíveis como exclusiva ou principalmente destinadas aos aparelhos das posições 8525 a 8528 exceto as de uso automotivo	1012018	01012018		
2111300	2111300	Aparelhos elétricos de sinalização acústica ou visual (por exemplo, campainhas, sirenes, quadros indicadores, aparelhos de alarme para proteção contra roubo ou incêndio) exceto os de uso automotivo e os classificados nas posições 8531.10 e 8531.80.00	1012018	01012018		
2111400	2111400	Aparelhos elétricos de alarme, para proteção contra roubo ou incêndio e aparelhos semelhantes, exceto os de uso automotivo	1012018	01012018		
2111500	2111500	Outros aparelhos de sinalização acústica ou visual, exceto os de uso automotivo	1012018	01012018		
2111600	2111600	Circuitos impressos, exceto os de uso automotivo	1012018	01012018		
2111700	2111700	Diodos emissores de luz (LED), exceto diodos “laser”	1012018	01012018		
2111800	2111800	Eletrificadores de cercas eletrônicos	1012018	01012018		
2111900	2111900	Aparelhos e instrumentos para medida ou controle da tensão, intensidade, resistência ou da potência, sem dispositivo registrador exceto os de uso automotivo	1012018	01012018		
2112000	2112000	Analisadores lógicos de circuitos digitais, de espectro de frequência, frequencímetros, fasímetros, e outros instrumentos e aparelhos de controle de grandezas elétricas e detecção	1012018	01012018		
2112100	2112100	Interruptores horários e outros aparelhos que permitam acionar um mecanismo em tempo determinado, munidos de maquinismo de aparelhos de relojoaria ou de motor síncrono	1012018	01012018		
2112200	2112200	Aparelhos de iluminação e suas partes, não especificados nem compreendidos em outras posições, e artigos semelhantes, contendo uma fonte luminosa fixa permanente, e suas partes não especificadas nem compreendidas em outras posições, com exceção dos itens classificados nos CEST 21.123.00, 21.124.00 e 21.125.00	1012018	01012018		
2112300	2112300	Lustres e outros aparelhos elétricos de iluminação, próprios para serem suspensos ou fixados no teto ou na parede, exceto os dos tipos utilizados na iluminação pública e suas partes	1012018	01012018		
2112400	2112400	Abajures de cabeceiras, de escritório e lampadários de interior, elétricos e suas partes	1012018	01012018		
2112500	2112500	Outros aparelhos elétricos de iluminação e suas partes	1012018	01012018		
2112600	2112600	Microprocessador	1012018	01012018		
2200100	2200100	Ração tipo “pet” para animais domésticos	1012018	01012018		
2300100	2300100	Sorvetes de qualquer espécie	1012018	01012018		
2300200	2300200	Preparados para fabricação de sorvete em máquina	1012018	01012018		
2400100	2400100	Tintas, vernizes	1012018	01012018		
2400200	2400200	Xadrez e pós assemelhados, exceto pigmentos à base de dióxido de titânio classificados no código 3206.11.19	1012018	01012018		
2400300	2400300	Corantes para aplicação em bases, tintas e vernizes	1012018	01012018		
2500100	2500100	Veículos automóveis para transporte de 10 pessoas ou mais, incluindo o motorista, unicamente com motor de pistão, de ignição por compressão (diesel ou semidiesel), com volume interno de habitáculo, destinado a passageiros e motorista, superior a 6 m³, mas inferior a 9 m³	1012018	01012018		
2500200	2500200	Veículos automóveis para transporte de 10 pessoas ou mais, incluindo o motorista, unicamente com motor elétrico para propulsão, com volume interno de habitáculo, destinado a passageiros e motorista, superior a 6 m³, mas inferior a 9 m³	1012018	01012018		
2500300	2500300	Automóveis unicamente com motor de pistão alternativo de ignição por centelha (faísca*), de cilindrada não superior a 1000 cm³	1012018	01012018		
2500400	2500400	Automóveis unicamente com motor de pistão alternativo de ignição por centelha (faísca*), de cilindrada superior a 1000 cm³, mas não superior a 1500 cm³, com capacidade de transporte de pessoas sentadas inferior ou igual a 6, incluído o condutor, exceto carro celular	1012018	01012018		
2500500	2500500	Outros automóveis unicamente com motor de pistão alternativo de ignição por centelha (faísca*), de cilindrada superior a 1000 cm³, mas não superior a 1500 cm³, exceto carro celular	1012018	01012018		
2500600	2500600	Automóveis unicamente com motor de pistão alternativo de ignição por centelha (faísca*), de cilindrada superior a 1500 cm³, mas não superior a 3000 cm³, com capacidade de transporte de pessoas sentadas inferior ou igual a 6, incluído o condutor, exceto carro celular, carro funerário e automóveis de corrida	1012018	01012018		
2500700	2500700	Outros automóveis unicamente com motor de pistão alternativo de ignição por centelha (faísca*), de cilindrada superior a 1500 cm³, mas não superior a 3000 cm³, exceto carro celular, carro funerário e automóveis de corrida	1012018	01012018		
2500800	2500800	Automóveis unicamente com motor de pistão alternativo de ignição por centelha (faísca*), de cilindrada superior a 3000 cm³, com capacidade de transporte de pessoas sentadas inferior ou igual a 6, incluído o condutor, exceto carro celular, carro funerário e automóveis de corrida	1012018	01012018		
2500900	2500900	Outros automóveis unicamente com motor de pistão alternativo de ignição por centelha (faísca*), de cilindrada superior a 3000 cm³, exceto carro celular, carro funerário e automóveis de corrida	1012018	01012018		
2501000	2501000	Automóveis unicamente com motor diesel ou semidiesel, de cilindrada superior a 1500 cm³, mas não superior a 2500 cm³, com capacidade de transporte de pessoas sentadas inferior ou igual a 6, incluído o condutor, exceto ambulância, carro celular e carro funerário	1012018	01012018		
2501100	2501100	Outros automóveis unicamente com motor diesel ou semidiesel, de cilindrada superior a 1500 cm³, mas não superior a 2500 cm³, exceto ambulância, carro celular e carro funerário	1012018	01012018		
2501200	2501200	Automóveis unicamente com motor diesel ou semidiesel, de cilindrada superior a 2500 cm³, com capacidade de transporte de pessoas sentadas inferior ou igual a 6, incluído o condutor, exceto carro celular e carro funerário	1012018	01012018		
2501300	2501300	Outros automóveis unicamente com motor diesel ou semidiesel, de cilindrada superior a 2500 cm³, exceto carro celular e carro funerário	1012018	01012018		
2501400	2501400	Veículos automóveis para transporte de mercadorias, de peso em carga máxima não superior a 5 toneladas, chassis com motor diesel ou semidiesel e cabina, exceto caminhão de peso em carga máxima superior a 3,9 toneladas	1012018	01012018		
2501500	2501500	Veículos automóveis para transporte de mercadorias, de peso em carga máxima não superior a 5 toneladas, com motor diesel ou semidiesel, com caixa basculante, exceto caminhão de peso em carga máxima superior a 3,9 toneladas	1012018	01012018		
2501600	2501600	Veículos automóveis para transporte de mercadorias, de peso em carga máxima não superior a 5 toneladas, frigoríficos ou isotérmicos, com motor diesel ou semidiesel, exceto caminhão de peso em carga máxima superior a 3,9 toneladas	1012018	01012018		
2501700	2501700	Outros veículos automóveis para transporte de mercadorias, de peso em carga máxima não superior a 5 toneladas, com motor diesel ou semidiesel, exceto carro-forte para transporte de valores e caminhão de peso em carga máxima superior a 3,9 toneladas	1012018	01012018		
2501800	2501800	Veículos automóveis para transporte de mercadorias, de peso em carga máxima não superior a 5 toneladas, com motor a explosão, chassis e cabina, exceto caminhão de peso em carga máxima superior a 3,9 toneladas	1012018	01012018		
2501900	2501900	Veículos automóveis para transporte de mercadorias, de peso em carga máxima não superior a 5 toneladas, com motor explosão com caixa basculante, exceto caminhão de peso em carga máxima superior a 3,9 toneladas	1012018	01012018		
2502000	2502000	Veículos automóveis para transporte de mercadorias, de peso em carga máxima não superior a 5 toneladas, frigoríficos ou isotérmicos com motor explosão, exceto caminhão de peso em carga máxima superior a 3,9 toneladas	1012018	01012018		
2502100	2502100	Outros veículos automóveis para transporte de mercadorias, de peso em carga máxima não superior a 5 toneladas, com motor a explosão, exceto carro-forte para transporte de valores e caminhão de peso em carga máxima superior a 3,9 toneladas	1012018	01012018		
2502200	2502200	Veículos automóveis para transporte de 10 pessoas ou mais, incluindo o motorista, com motor de pistão, de ignição por compressão (diesel ou semidiesel) e um motor elétrico, com volume interno de habitáculo, destinado a passageiros e motorista, superior a 6 m³, mas inferior a 9 m³	1012018	01012018		
2502300	2502300	Veículos automóveis para transporte de 10 pessoas ou mais, incluindo o motorista, com motor de pistão alternativo, de ignição por centelha (faísca) e um motor elétrico, com volume interno de habitáculo, destinado a passageiros e motorista, superior a 6 m³, mas inferior a 9 m³	1012018	01012018		
2502400	2502400	Outros veículos automóveis para transporte de 10 pessoas ou mais, incluindo o motorista, com volume interno de habitáculo, destinado a passageiros e motorista, superior a 6 m³, mas inferior a 9 m³	1012018	01012018		
2502500	2502500	Automóveis equipados para propulsão, simultaneamente, com um motor de pistão alternativo de ignição por centelha (faísca*) e um motor elétrico, exceto os suscetíveis de serem carregados por conexão a uma fonte externa de energia elétrica, o carro celular e o carro funerário	1012018	01012018		
2502600	2502600	Automóveis equipados para propulsão, simultaneamente, com um motor de pistão por compressão (diesel ou semidiesel) e um motor elétrico, exceto os suscetíveis de serem carregados por conexão a uma fonte externa de energia elétrica, exceto o carro celular e o carro funerário	1012018	01012018		
2502700	2502700	Automóveis equipados para propulsão, simultaneamente, com um motor de pistão alternativo de ignição por centelha (faísca*) e um motor elétrico, suscetíveis de serem carregados por conexão a uma fonte externa de energia elétrica, exceto o carro celular e o carro funerário	1012018	01012018		
2502800	2502800	Automóveis equipados para propulsão, simultaneamente, com um motor de pistão por compressão (diesel ou semidiesel) e um motor elétrico, suscetíveis de serem carregados por conexão a uma fonte externa de energia elétrica, exceto o carro celular e o carro funerário	1012018	01012018		
2502900	2502900	Outros veículos, equipados unicamente com motor elétrico para propulsão	1012018	01012018		
2600100	2600100	Motocicletas (incluídos os ciclomotores) e outros ciclos equipados com motor auxiliar, mesmo com carro lateral carros laterais	1012018	01012018		
2800100	2800100	Perfumes (extratos)	1012018	01012018		
2800200	2800200	Águas-de-colônia	1012018	01012018		
2800300	2800300	Produtos de maquiagem para os lábios	1012018	01012018		
2800400	2800400	Sombra, delineador, lápis para sobrancelhas e rímel	1012018	01012018		
2800500	2800500	Outros produtos de maquiagem para os olhos	1012018	01012018		
2800600	2800600	Preparações para manicuros e pedicuros	1012018	01012018		
2800700	2800700	Pós para maquiagem, incluindo os compactos	1012018	01012018		
2800800	2800800	Cremes de beleza, cremes nutritivos e loções tônicas	1012018	01012018		
2800900	2800900	Outros produtos de beleza ou de maquiagem preparados e preparações para conservação ou cuidados da pele, exceto as preparações antissolares e os bronzeadores	1012018	01012018		
2801000	2801000	Preparações antissolares e os bronzeadores	1012018	01012018		
2801100	2801100	Xampus para o cabelo	1012018	01012018		
2801200	2801200	Preparações para ondulação ou alisamento, permanentes, dos cabelos	1012018	01012018		
2801300	2801300	Outras preparações capilares	1012018	01012018		
2801400	2801400	Tintura para o cabelo	1012018	01012018		
2801500	2801500	Preparações para barbear (antes, durante ou após)	1012018	01012018		
2801600	2801600	Desodorantes corporais e antiperspirantes, líquidos	1012018	01012018		
2801700	2801700	Outros desodorantes corporais e antiperspirantes	1012018	01012018		
2801800	2801800	Outros produtos de perfumaria ou de toucador preparados	1012018	01012018		
2801900	2801900	Outras preparações cosméticas	1012018	01012018		
2802000	2802000	Sabões de toucador, em barras, pedaços ou figuras moldadas	1012018	01012018		
2802100	2802100	Outros sabões, produtos e preparações orgânicos tensoativos, inclusive papel, pastas (ouates), feltros e falsos tecidos, impregnados, revestidos ou recobertos de sabão ou de detergentes	1012018	01012018		
2802200	2802200	Sabões de toucador sob outras formas	1012018	01012018		
2802300	2802300	Produtos e preparações orgânicos tensoativos para lavagem da pele, em forma de líquido ou de creme, acondicionados para venda a retalho, mesmo contendo sabão	1012018	01012018		
2802400	2802400	Lenços de papel, incluindo os de desmaquiar	1012018	01012018		
2802401	2802401	Toalhas de mão	1012018	01012018		
2802500	2802500	Apontadores de lápis para maquiagem	1012018	01012018		
2802501	2802501	Espátulas, abre-cartas e raspadeiras	1012018	01012018		
2802502	2802502	Lâminas de espátulas, de abre-cartas, de raspadeiras e de apontadores de lápis	1012018	01012018		
2802600	2802600	Utensílios e sortidos de utensílios de manicuros ou de pedicuros (incluindo as limas para unhas)	1012018	01012018		
2802700	2802700	Escovas e pincéis de barba, escovas para cabelos, para cílios ou para unhas e outras escovas de toucador de pessoas	1012018	01012018		
2802701	2802701	Vassouras e escovas, mesmo constituindo partes de máquinas, de aparelhos ou de veículos, vassouras mecânicas de uso manual não motorizadas, pincéis e espanadores cabeças preparadas para escovas, pincéis e artigos semelhantes bonecas e rolos para pintura rodos de borracha ou de matérias flexíveis semelhantes, outros	1012018	01012018		
2802800	2802800	Pincéis para aplicação de produtos cosméticos	1012018	01012018		
2802801	2802801	Pincéis e escovas, para artistas e pincéis de escrever	1012018	01012018		
2802900	2802900	Vaporizadores de toucador, suas armações e cabeças de armações	1012018	01012018		
2803000	2803000	Borlas ou esponjas para pós ou para aplicação de outros cosméticos ou de produtos de toucador	1012018	01012018		
2803100	2803100	Malas e maletas de toucador	1012018	01012018		
2803200	2803200	Pentes, travessas para cabelo e artigos semelhantes grampos (alfinetes) para cabelo pinças (“pinceguiches”), onduladores, bobs (rolos) e artefatos semelhantes para penteados, e suas partes	1012018	01012018		
2803300	2803300	Mamadeiras	1012018	01012018		
2803400	2803400	Chupetas e bicos para mamadeiras e para chupetas	1012018	01012018		
2803500	2803500	Outras plantas e partes, para perfumaria, medicina e semelhantes	1012018	01012018		
2803600	2803600	Vestuário e seus acessórios, de plásticos, inclusive luvas	1012018	01012018		
2803700	2803700	Estatuetas e outros objetos de ornamentação, de plásticos	1012018	01012018		
2803800	2803800	Outras obras de plásticos	1012018	01012018		
2803900	2803900	Bolsas de folhas de plástico	1012018	01012018		
2804000	2804000	Bolsas de matérias têxteis	1012018	01012018		
2804100	2804100	Bolsas de outras matérias	1012018	01012018		
2804200	2804200	Artigos de bolsos/bolsas, de outras matérias	1012018	01012018		
2804300	2804300	Outros artefatos, de folhas de plásticos ou matérias têxteis	1012018	01012018		
2804400	2804400	Outros artefatos, de outras matérias	1012018	01012018		
2804500	2804500	Caixas e cartonagens, dobráveis, de papel/cartão, não ondulados	1012018	01012018		
2804600	2804600	Outros sacos, bolsas e cartuchos, de papel ou cartão	1012018	01012018		
2804700	2804700	Etiquetas de papel ou cartão, impressas	1012018	01012018		
2804800	2804800	Outros impressos publicitários, catálogos comerciais e semelhantes	1012018	01012018		
2804900	2804900	Outras meias de malha de outras matérias têxteis	1012018	01012018		
2805000	2805000	Outros acessórios confeccionados, de vestuário	1012018	01012018		
2805100	2805100	Roupas de toucador/cozinha, de tecidos atoalhados de algodão	1012018	01012018		
2805200	2805200	Outros artefatos têxteis confeccionados	1012018	01012018		
2805300	2805300	Chapéus e outros artefatos de outras matérias, exceto de malha	1012018	01012018		
2805400	2805400	Artigos para outras festas, carnaval ou outros divertimentos	1012018	01012018		
2805500	2805500	Produtos destinados à higiene bucal	1012018	01012018		
2805600	2805600	Outros produtos cosméticos e de higiene pessoal não relacionados em outros itens deste anexo	1012018	01012018		
2805700	2805700	Outros artigos destinados a cuidados pessoais não relacionados em outros itens deste anexo	1012018	01012018		
2805800	2805800	Acessórios (por exemplo, bijuterias, relógios, óculos de sol, bolsas, mochilas, frasqueiras, carteiras, porta-cartões, porta-documentos, porta-celulares e embalagens presenteáveis (por exemplo, caixinhas de papel), entre outros itens assemelhados)	1012018	01012018		
2805900	2805900	Vestuário e seus acessórios calçados, polainas e artefatos semelhantes, e suas partes	1012018	01012018		
2806000	2806000	Outros artigos de vestuário em geral, exceto os relacionados no item anterior	1012018	01012018		
2806100	2806100	Artigos de casa	1012018	01012018		
2806200	2806200	Produtos das indústrias alimentares e bebidas	1012018	01012018		
2806300	2806300	Produtos de limpeza e conservação doméstica	1012018	01012018		
2806400	2806400	Artigos infantis	1012018	01012018		
2899900	2899900	Outros produtos comercializados pelo sistema de marketing direto porta-a-porta a consumidor final não relacionados em outros itens deste anexo	1012018	01012018		
